sample_id,text,bias_type,bias_description,source_type,department,word_count,char_count,confidence_score,is_biased,timestamp
SAMPLE03889,"I've always said customers prefer simplicity, and the recent data confirms it. I don't need to look at contradictory data.",confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Meeting Note,HR,20,122,0.794,1,2025-09-08 16:31:18
SAMPLE03890,"The last year showed decline, so I expect that pattern to continue despite historical trends.",recency_bias,Giving more weight to recent events than historical data,Decision Memo,HR,15,93,0.859,1,2025-06-25 16:31:18
SAMPLE03891,"Looking back, the launch was inevitable. I'm surprised others didn't see it coming.",hindsight_bias,Believing past events were more predictable than they actually were,Report,Marketing,13,83,0.432,1,2024-12-19 16:31:18
SAMPLE03892,"The data shows a pattern, though we should consider different perspectives. More analysis is needed to draw conclusions.",neutral,Balanced reasoning without evident cognitive bias,Report,Marketing,18,120,0.197,0,2025-09-06 16:31:18
SAMPLE03893,"Looking back, the expansion was inevitable. I'm surprised others didn't see it coming.",hindsight_bias,Believing past events were more predictable than they actually were,Chat Message,Sales,13,86,0.42,1,2025-06-13 16:31:18
SAMPLE03894,"I've always said quality matters most, and the new analysis confirms it. I don't need to look at contradictory data.",confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Report,Engineering,20,116,0.733,1,2025-04-30 16:31:18
SAMPLE03895,"After putting in significant resources, we have to see it through despite poor performance. We're too far in to stop.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Email,Product,20,117,0.782,1,2025-05-03 16:31:18
SAMPLE03896,"We've already invested $766k in this project, so we need to continue even though costs are escalating.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Meeting Note,Engineering,17,102,0.708,1,2025-01-26 16:31:18
SAMPLE03897,"While early results suggests a causal relationship, there are several confounding factors to examine further.",neutral,Balanced reasoning without evident cognitive bias,Meeting Note,Sales,15,109,0.337,0,2025-06-07 16:31:18
SAMPLE03898,I knew fail would happen because the new analysis. This just proves what I've always believed about risk management.,confirmation_bias,"Tendency to search for, interpret, or recall information that confirms preexisting beliefs",Chat Message,Marketing,19,116,0.52,1,2025-06-23 16:31:18
SAMPLE03899,"If 83% of people think innovation drives success, it's probably correct. I trust the wisdom of crowds.",bandwagon_effect,Adopting beliefs because many others hold them,Decision Memo,Marketing,17,102,0.397,1,2025-10-25 16:31:18
SAMPLE03900,"The trend is clearly toward personalization. I don't want to be left behind, so I'm on board.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Marketing,17,93,0.46,1,2025-08-24 16:31:18
SAMPLE03901,"All the experts are recommending data monetization, so I'll follow their lead. They can't all be wrong.",bandwagon_effect,Adopting beliefs because many others hold them,Email,Sales,17,103,0.888,1,2025-09-29 16:31:18
SAMPLE03902,"We've already invested $969k in this project, so we need to continue even though the market has shifted.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Report,HR,18,104,0.821,1,2025-11-06 16:31:18
SAMPLE03903,"Everyone is switching to agile methodology, so it must be the right choice. I should do the same.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Strategy,18,97,0.734,1,2025-08-04 16:31:18
SAMPLE03904,I based my decision on the initial figure of 296 units. Later adjustments don't change my view much.,anchoring_bias,Over-reliance on the first piece of information encountered,Report,Operations,18,100,0.74,1,2025-09-11 16:31:18
SAMPLE03905,"All the experts are recommending ecosystem partnerships, so I'll follow their lead. They can't all be wrong.",bandwagon_effect,Adopting beliefs because many others hold them,Chat Message,Product,17,108,0.92,1,2025-08-27 16:31:18
SAMPLE03906,Recent performance indicates persistent issues. Past data from years ago isn't as relevant anymore.,recency_bias,Giving more weight to recent events than historical data,Email,Strategy,14,99,0.473,1,2024-12-11 16:31:18
SAMPLE03907,"The analysis presents promising indicators. However, we should seek diverse perspectives before concluding.",neutral,Balanced reasoning without evident cognitive bias,Email,Engineering,13,107,0.585,0,2025-07-16 16:31:18
SAMPLE03908,Recent performance indicates continued growth. Past data from years ago isn't as relevant anymore.,recency_bias,Giving more weight to recent events than historical data,Survey Response,HR,14,98,0.771,1,2025-01-05 16:31:18
SAMPLE03909,Current findings show notable changes. We should review contradictory evidence and consider multiple interpretations.,neutral,Balanced reasoning without evident cognitive bias,Survey Response,Operations,14,117,0.433,0,2025-01-08 16:31:18
SAMPLE03910,"After hearing about a regulatory change, I'm convinced customer churn is very likely. The news is full of similar stories.",availability_bias,Overestimating likelihood of events based on their mental availability,Chat Message,Finance,20,122,0.928,1,2025-04-22 16:31:18
SAMPLE03911,"Given how much significant resources we've already used, we should keep going even if pivoting strategy makes more sense.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Report,Product,19,121,0.479,1,2024-11-28 16:31:18
SAMPLE03912,"Initial results indicate change, but we need to validate this with additional data before deciding.",neutral,Balanced reasoning without evident cognitive bias,Decision Memo,Strategy,15,99,0.482,0,2025-08-31 16:31:18
SAMPLE03913,"Initial results indicate improvement, but we need to validate this with additional data before deciding.",neutral,Balanced reasoning without evident cognitive bias,Meeting Note,Engineering,15,104,0.381,0,2025-04-20 16:31:18
SAMPLE03914,It was clear that customers left was coming. Anyone could have predicted it based on early indicators.,hindsight_bias,Believing past events were more predictable than they actually were,Email,Strategy,17,102,0.804,1,2025-09-23 16:31:18
SAMPLE03915,"After putting in substantial capital, we have to see it through despite budget overruns. We're too far in to stop.",sunk_cost_fallacy,Continuing a behavior due to previously invested resources,Email,Strategy,20,114,0.65,1,2025-09-02 16:31:18
SAMPLE03916,"I saw a success story on social media today, which makes me think we need to change strategy. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Meeting Note,Finance,23,128,0.921,1,2025-05-19 16:31:18
SAMPLE03917,"The trend is clearly toward platform business models. I don't want to be left behind, so I'm on board.",bandwagon_effect,Adopting beliefs because many others hold them,Chat Message,HR,19,102,0.892,1,2025-10-19 16:31:18
SAMPLE03918,"Most people believe data-driven decisions work best, so there's probably something to it. I'll go along with the majority.",bandwagon_effect,Adopting beliefs because many others hold them,Decision Memo,Product,19,122,0.477,1,2025-01-25 16:31:18
SAMPLE03919,"Most people believe quality matters most, so there's probably something to it. I'll go along with the majority.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Product,18,111,0.777,1,2025-04-07 16:31:18
SAMPLE03920,"The trend is clearly toward automation. I don't want to be left behind, so I'm on board.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Operations,17,88,0.78,1,2025-08-19 16:31:18
SAMPLE03921,"The trend is clearly toward decentralization. I don't want to be left behind, so I'm on board.",bandwagon_effect,Adopting beliefs because many others hold them,Meeting Note,Operations,17,94,0.837,1,2025-07-23 16:31:18
SAMPLE03922,"If 81% of people think data-driven decisions work best, it's probably correct. I trust the wisdom of crowds.",bandwagon_effect,Adopting beliefs because many others hold them,Survey Response,Strategy,18,108,0.616,1,2025-08-27 16:31:18
SAMPLE03923,"The data shows a correlation, though we should consider different perspectives. More analysis is needed to draw conclusions.",neutral,Balanced reasoning without evident cognitive bias,Survey Response,Product,18,124,0.251,0,2025-09-23 16:31:18
SAMPLE03924,"Everyone's talking about product development lately, so it must be a major issue that needs immediate attention.",availability_bias,Overestimating likelihood of events based on their mental availability,Decision Memo,HR,17,112,0.768,1,2025-07-17 16:31:18
SAMPLE03925,"Since a regulatory change happened recently, I think the probability of business disruption is much higher than statistics show.",availability_bias,Overestimating likelihood of events based on their mental availability,Meeting Note,Operations,19,128,0.853,1,2024-12-28 16:31:18
SAMPLE03926,"The last year showed stability, so I expect that pattern to continue despite historical patterns.",recency_bias,Giving more weight to recent events than historical data,Meeting Note,Strategy,15,97,0.811,1,2025-02-19 16:31:18
SAMPLE03927,"The analysis presents promising indicators. However, we should seek diverse perspectives before concluding.",neutral,Balanced reasoning without evident cognitive bias,Email,Marketing,13,107,0.617,0,2025-02-11 16:31:18
SAMPLE03928,"I saw a success story on social media today, which makes me think we need to invest heavily. It's clearly a widespread problem.",availability_bias,Overestimating likelihood of events based on their mental availability,Meeting Note,Finance,23,127,0.958,1,2024-12-05 16:31:18
